video_id,title,description,channel_id,channel_title,published_at,category_id,tags,default_language,thumbnail_url,view_count,like_count,comment_count,duration_seconds,definition,caption,privacy_status,upload_status,published_at_local,title_length,description_length,tag_count,like_ratio,comment_ratio,engagement_ratio,collected_at,collection_date,channel_category
nObvDb8NNxI,சிதம்பரம் கோவிலிலிருந்து 297 கல்வெட்டுகள் படியெடுக்கப்பட்டுள்ளது - மத்திய கலாசாரத்துறை அமைச்சர்,"#NewsfirstTamil #TamilNewsSriLanka #SriLankaNews
சிதம்பரம் நடராஜர் கோவிலிலிருந்து 297 கல்வெட்டுகள் படியெடுக்கப்பட்டுள்ளதாக மத்திய கலாசாரத்துறை அமைச்சர் சிங் தெரிவிப்பு
Like us on Facebook: https://fb.com/NewsfirstTamilSL/
Follow us via Twitter: https://twitter.com/NewsfirstTamil
Subscribe us: https://www.youtube.com/c/NewsfirstTamilSriLanka?sub_confirmation=1
Watch more videos: https://www.youtube.com/channel/UCJpM66ypgqDMT-buL1ALuLA

Newsfirst.lk Sri Lanka's Number One News Provider.  

Web: http://www.newsfirst.lk/tamil
Email: contact@newsfirst.lk
Telephone: +94 114792700",UCJpM66ypgqDMT-buL1ALuLA,Newsfirst Tamil - Sri Lanka,2025-07-29T13:40:31Z,25,"['sri lanka news', 'tamil sri lanka news', 'breaking news sri lanka', 'latest breaking news', 'news from jaffna', 'tamil news', 'lanka tamil', 'tamil lanka news', 'இலங்கை செய்தி', 'தமிழ் இலங்கை செய்தி', 'இலங்கையிலிருந்து சமீபத்திய செய்தி', 'உடனுக்குடனான செய்தி இலங்கை', 'யாழ்ப்பாணத்திலிருந்து செய்தி', 'தமிழ் செய்தி', 'இலங்கை தமிழ்', 'breaking news tamil', 'jaffna news', 'TamilComedy', 'TamilMusic', 'TamilMovies', 'TamilCulture', 'TamilFood', 'TamilFashion', 'TamilSports', 'TamilTravel', 'TamilFilmFestival', 'SriLankaFilmFestival']",ta,https://i.ytimg.com/vi/nObvDb8NNxI/hqdefault.jpg,156,0,0,138,hd,false,public,processed,2025-07-29 19:10:31+05:30,95,580,27,0.0,0.0,0.0,2025-07-29T20:28:20.106939,2025-07-29,news_media
HzBu76zl4eo,"MATHEWS RETIRES :  ""මම එදා ඇඬුවා, සංගා ayya එදා කියපු එක මට අද වගේ මතකයි""",#interview #srilanka #angelomathews #cricket #srilankacricket,UCV-hall6WGCn1NY7dofVJJA,NEWSWIRE,2025-06-16T12:18:52Z,25,"['talk show', 'cricket', 'celebrity talks', 'current issue', 'politics', 'news', 'world cup', 'sports']",,https://i.ytimg.com/vi/HzBu76zl4eo/hqdefault.jpg,31014,771,96,3176,hd,false,public,processed,2025-06-16 17:48:52+05:30,73,61,8,0.024859740762236408,0.0030953762816792415,0.02795511704391565,2025-07-29T20:28:22.082605,2025-07-29,news_media
HOx2KjjVxco,Behind the Buzz: Nelum Kuluna’s Director Speaks,,UCV-hall6WGCn1NY7dofVJJA,NEWSWIRE,2025-04-12T07:02:47Z,25,"['talk show', 'cricket', 'celebrity talks', 'current issue', 'politics', 'news', 'world cup', 'sports']",,https://i.ytimg.com/vi/HOx2KjjVxco/hqdefault.jpg,112,1,0,412,hd,false,public,processed,2025-04-12 12:32:47+05:30,47,0,8,0.008928571428571428,0.0,0.008928571428571428,2025-07-29T20:28:22.082605,2025-07-29,news_media
exbAgpB8648,"Sri Lankan film gets remakes in Spain, Italy & USA – Director Ilango Ramanathan shares with Newswire",,UCV-hall6WGCn1NY7dofVJJA,NEWSWIRE,2025-04-12T04:34:48Z,25,"['talk show', 'cricket', 'celebrity talks', 'current issue', 'politics', 'news', 'world cup', 'sports']",,https://i.ytimg.com/vi/exbAgpB8648/hqdefault.jpg,1897,9,0,32,hd,false,public,processed,2025-04-12 10:04:48+05:30,100,0,8,0.004744333157617291,0.0,0.004744333157617291,2025-07-29T20:28:22.082605,2025-07-29,news_media
bcr7Er1EOco,"The Silenced Roar, a groundbreaking virtual reality journey into the past.",,UCV-hall6WGCn1NY7dofVJJA,NEWSWIRE,2025-04-10T02:30:31Z,25,"['talk show', 'cricket', 'celebrity talks', 'current issue', 'politics', 'news', 'world cup', 'sports']",,https://i.ytimg.com/vi/bcr7Er1EOco/hqdefault.jpg,201,1,0,146,hd,false,public,processed,2025-04-10 08:00:31+05:30,74,0,8,0.004975124378109453,0.0,0.004975124378109453,2025-07-29T20:28:22.082605,2025-07-29,news_media
1g-15I4yyKc,"""We have given time till May to change, if not we will change them"" - President",,UCV-hall6WGCn1NY7dofVJJA,NEWSWIRE,2025-04-09T10:13:20Z,25,"['talk show', 'cricket', 'celebrity talks', 'current issue', 'politics', 'news', 'world cup', 'sports']",,https://i.ytimg.com/vi/1g-15I4yyKc/hqdefault.jpg,326,2,0,178,hd,false,public,processed,2025-04-09 15:43:20+05:30,79,0,8,0.006134969325153374,0.0,0.006134969325153374,2025-07-29T20:28:22.082605,2025-07-29,news_media
oCpCfvMgNPE,Latin Kankariya (Subee Remix),"Provided to YouTube by Vydia

Latin Kankariya (Subee Remix) · Subee

Latin Kankariya (Subee Remix)

℗ 2025 Subee

Released on: 2025-05-23

Producer: Charitha Attalage
Remixer: Subee
Vocals: Hashani Wasana
Composer: Prathap Aeshwarage

Auto-generated by YouTube.",UCYfYZgkolI8VpiIpL767N7g,Charitha Attalage - Topic,2025-05-22T10:02:32Z,10,"['Subee', 'Latin Kankariya (Subee Remix)']",,https://i.ytimg.com/vi/oCpCfvMgNPE/hqdefault.jpg,1801,80,5,364,hd,false,public,processed,2025-05-22 15:32:32+05:30,29,261,2,0.04441976679622432,0.00277623542476402,0.04719600222098834,2025-07-29T20:28:25.139824,2025-07-29,music
68O9Zg_1JvY,Mahamaya (Live),"Provided to YouTube by TuneCore

Mahamaya (Live) · Charitha Attalage

Kuweni Concert (A Cinematic Musical Experience) (Part A)

℗ 2024 Charitha Attalage

Released on: 2024-10-18

Auto-generated by YouTube.",UCYfYZgkolI8VpiIpL767N7g,Charitha Attalage - Topic,2024-10-22T11:28:45Z,10,"['Charitha Attalage', 'Kuweni Concert (A Cinematic Musical Experience) [Part A]', 'Mahamaya (Live)']",,https://i.ytimg.com/vi/68O9Zg_1JvY/hqdefault.jpg,8819,180,6,307,hd,false,public,processed,2024-10-22 16:58:45+05:30,15,205,3,0.02041047737838757,0.0006803492459462524,0.021090826624333824,2025-07-29T20:28:25.139824,2025-07-29,music
mQPOLFau-o8,To Be Continued,"Provided to YouTube by TuneCore

To Be Continued · Charitha Attalage

Kuweni Concert (A Cinematic Musical Experience) (Part A)

℗ 2024 Charitha Attalage

Released on: 2024-10-18

Auto-generated by YouTube.",UCYfYZgkolI8VpiIpL767N7g,Charitha Attalage - Topic,2024-10-22T11:28:46Z,10,"['Charitha Attalage', 'Kuweni Concert (A Cinematic Musical Experience) [Part A]', 'To Be Continued']",,https://i.ytimg.com/vi/mQPOLFau-o8/hqdefault.jpg,67474,1927,20,200,hd,false,public,processed,2024-10-22 16:58:46+05:30,15,205,3,0.028559148709132405,0.00029641046921777275,0.028855559178350178,2025-07-29T20:28:25.139824,2025-07-29,music
CIO7A_9Tu30,Kuweni the Musical (Live),"Provided to YouTube by TuneCore

Kuweni the Musical (Live) · Charitha Attalage

Kuweni Concert (A Cinematic Musical Experience) (Part A)

℗ 2024 Charitha Attalage

Released on: 2024-10-18

Auto-generated by YouTube.",UCYfYZgkolI8VpiIpL767N7g,Charitha Attalage - Topic,2024-10-22T11:28:45Z,10,"['Charitha Attalage', 'Kuweni Concert (A Cinematic Musical Experience) [Part A]', 'Kuweni the Musical (Live)']",,https://i.ytimg.com/vi/CIO7A_9Tu30/hqdefault.jpg,17950,414,14,737,hd,false,public,processed,2024-10-22 16:58:45+05:30,25,215,3,0.023064066852367688,0.0007799442896935933,0.02384401114206128,2025-07-29T20:28:25.139824,2025-07-29,music
Fs6fpGdQ63M,Heena Maka (Live),"Provided to YouTube by TuneCore

Heena Maka (Live) · Charitha Attalage

Kuweni Concert (A Cinematic Musical Experience) (Part A)

℗ 2024 Charitha Attalage

Released on: 2024-10-18

Auto-generated by YouTube.",UCYfYZgkolI8VpiIpL767N7g,Charitha Attalage - Topic,2024-10-22T11:28:45Z,10,"['Charitha Attalage', 'Kuweni Concert (A Cinematic Musical Experience) [Part A]', 'Heena Maka (Live)']",,https://i.ytimg.com/vi/Fs6fpGdQ63M/hqdefault.jpg,15472,270,7,377,hd,false,public,processed,2024-10-22 16:58:45+05:30,17,207,3,0.017450879007238882,0.00045243019648397105,0.017903309203722854,2025-07-29T20:28:25.139824,2025-07-29,music
un5AQUWMyxY,Handapane 🌕✨ #singerdealerexcellenceawards,,UCPHWwelDVlaWqrT2F8qwmiA,Windy Goonatillake,2025-06-15T11:17:01Z,24,[],,https://i.ytimg.com/vi/un5AQUWMyxY/hqdefault.jpg,2778,100,3,61,hd,false,public,processed,2025-06-15 16:47:01+05:30,42,0,0,0.03599712023038157,0.0010799136069114472,0.037077033837293015,2025-07-29T20:28:27.148589,2025-07-29,music
I16_BV4Adk4,Ayyo Saami - Sri Lanka Cricket Awards 🩷🩷,,UCPHWwelDVlaWqrT2F8qwmiA,Windy Goonatillake,2025-06-10T14:33:54Z,24,[],,https://i.ytimg.com/vi/I16_BV4Adk4/hqdefault.jpg,5824,118,3,22,hd,false,public,processed,2025-06-10 20:03:54+05:30,40,0,0,0.020260989010989012,0.0005151098901098901,0.0207760989010989,2025-07-29T20:28:27.148589,2025-07-29,music
